1 2 3
65 49 2954
31 20 2460
19 54 2258
7 49 3804
8 71 5080
56 73 4874
45 11 4023
21 37 1261
58 38 4321
46 5 1092
29 8 1905
28 23 3525
54 30 2389
26 28 3753
53 29 3254
54 55 3743
70 11 4537
38 67 904
25 39 3809
62 71 3544
18 2 213
18 47 5067
46 32 2769
40 29 1378
17 25 344
19 36 1102
22 40 586
40 18 5318
60 57 5120
21 13 2568
56 20 758
22 28 2264
33 9 645
8 5 3532
13 44 890
30 72 4142
53 16 903
49 66 3955
34 29 584
73 32 1342
14 38 4504
41 8 3508
48 70 3961
65 9 4545
65 40 2659
69 9 5139
33 44 2935
62 11 1035
30 5 25
52 40 1717
73 4 3087
25 23 3714
67 31 2406
4 28 537
65 53 155
23 15 1362
22 16 1233
15 39 283
41 16 2268
68 12 1428
65 22 5182
66 43 3683
15 58 4916
17 53 4985
22 2 681
54 34 4237
72 55 4334
34 30 80
32 29 845
41 5 4498
10 68 544
21 10 1294
28 29 2098
42 66 2466
30 3 4136
63 30 2685
67 25 750
11 42 1419
23 54 289
63 24 1002
33 10 1567
24 52 3281
17 12 539
35 57 529
13 11 2189
33 34 1219
66 7 58
41 23 4427
18 10 2942
60 42 4555
12 6 3165
55 63 4499
15 62 1569
32 54 1820
43 6 2731
66 31 2157
36 61 4313
18 46 3192
18 63 4629
37 55 1277
29 12 3434
45 32 3469
21 33 3162
51 4 2
57 20 2202
69 27 2954
10 36 127
42 3 5223
41 22 4682
33 35 1858
17 51 2293
16 24 1683
56 66 3801
24 65 4095
38 31 294
21 17 4930
36 24 1284
35 47 3500
27 6 1891
2 3 4649
14 22 1214
33 26 2651
60 61 2789
62 38 2640
67 68 4043
46 66 2838
64 72 1466
66 30 10
38 51 2651
16 46 3466
38 22 1338
49 26 3877
55 29 1216
57 19 6
69 17 2102
42 45 3171
63 9 519
39 42 3153
4 45 492
53 28 4745
8 62 3509
23 29 3895
43 19 4079
34 51 1894
56 5 4691
62 33 3257
32 36 4109
43 9 4380
29 43 2967
73 14 3203
41 72 4364
7 3 498
41 45 3680
7 72 4319
4 48 1118
36 65 175
62 10 1373
13 38 1825
18 57 2856
2 63 2450
15 28 60
67 7 2818
19 62 4221
46 40 618
16 43 1722
57 21 4775
33 28 957
48 6 3050
15 5 4771
37 9 1550
8 18 1496
14 10 4886
73 8 4064
38 7 4817
5 47 2748
47 71 1618
9 62 1412
8 25 3122
59 35 1305
49 34 4283
2 71 4333
43 62 4139
30 21 2327
21 69 81
31 4 2892
40 1 2997
2 10 3641
37 66 263
61 63 541
50 48 3462
68 16 5242
29 49 741
35 34 3828
22 23 4369
42 59 4096
60 6 4221
73 55 1735
34 58 5001
12 47 121
46 7 3949
30 22 1616
36 43 940
72 19 215
19 24 1965
4 25 2003
44 56 2490
5 42 2400
59 71 2059
70 71 4103
7 22 5033
72 6 5038
31 9 496
55 57 4367
46 1 3108
35 7 3170
10 15 2138
9 73 3897
51 3 5320
27 53 3839
63 25 4687
10 49 5029
60 7 66
31 61 4867
52 11 1785
42 46 5195
18 29 4781
12 39 4848
72 32 2682
36 35 595
39 36 3821
20 48 3738
16 72 3840
19 2 3873
22 33 4383
46 60 403
50 19 19
69 24 5254
51 66 1011
45 36 3184
15 45 1046
64 48 3166
49 17 3334
7 11 2900
53 12 2329
62 16 1220
40 20 544
41 65 4977
66 23 509
71 13 4900
48 31 1581
42 15 1315
16 3 3911
64 16 2884
69 61 3770
4 37 3400
29 15 115
52 35 3085
66 45 2245
58 60 3402
43 45 4819
27 62 2555
16 11 3291
49 68 5030
69 18 1938
43 23 1097
56 27 528
56 40 1603
55 30 4885
39 47 1023
54 14 152
28 13 1186
54 68 5157
39 27 2504
23 59 1844
40 44 3643
50 41 4584
7 25 4199
73 65 4400
69 26 2197
42 1 2789
58 67 1974
8 46 507
4 42 4093
29 52 4747
34 64 851
63 53 2363
54 13 504
30 39 4119
29 62 818
55 47 3045
43 25 2755
51 20 2764
33 66 2582
59 17 3833
52 22 3997
65 35 2253
59 24 1026
22 26 3737
6 11 2687
14 4 45
39 66 4811
12 71 1031
23 57 687
8 54 1988
45 13 1200
11 8 4011
61 6 2758
16 17 1769
36 6 4612
46 39 2823
34 45 2353
40 42 3083
61 72 1576
63 13 1943
10 64 3623
67 51 2659
2 66 2303
46 12 4137
30 12 3680
44 59 4552
49 43 4671
55 42 3931
11 67 4911
57 36 1924
1 8 4864
32 20 2328
24 1 1791
24 51 2466
21 12 1704
25 53 4312
63 19 3049
67 69 4920
51 21 4594
69 10 553
32 43 1561
2 14 246
68 33 2576
51 58 5059
29 11 1284
1 56 2795
38 25 1397
14 41 4726
8 21 48
56 21 1950
10 7 529
50 61 3506
28 31 3226
4 46 2880
14 68 3911
7 58 1212
33 16 4
30 29 2396
67 23 196
52 69 3037
26 63 188
53 22 4683
71 46 4302
33 37 994
44 39 3814
63 58 1415
40 21 1954
3 27 4694
18 60 2985
40 61 4149
15 30 4066
52 68 1032
23 1 1835
66 65 1652
18 34 4346
62 28 3579
39 62 1204
59 73 2787
19 3 102
52 56 3386
17 58 3387
7 51 4871
62 34 1194
2 35 436
19 11 2840
29 13 886
45 29 797
19 53 3446
4 10 4875
3 5 2371
28 6 3772
13 6 2200
73 47 1579
70 27 2283
48 10 2643
57 61 3548
55 61 2912
49 45 4623
35 46 994
19 1 5055
71 33 4930
15 41 2455
7 14 2867
71 48 1499
36 44 3054
7 62 4555
5 20 2826
60 13 3095
56 41 5246
26 59 4127
19 65 4116
67 37 635
25 9 4471
38 52 5235
48 45 2165
52 73 3658
13 69 2385
20 71 4616
71 56 1507
54 35 2260
48 23 1097
57 26 1220
1 67 4020
72 33 199
52 51 4560
26 27 5299
70 34 828
60 2 3258
1 39 986
42 36 2766
3 56 93
15 8 4922
58 71 2575
13 20 2796
54 53 1460
42 27 3794
41 32 4237
56 53 1717
37 48 4900
68 45 4809
38 35 1943
54 15 2490
63 34 3079
41 34 2909
4 21 4133
58 46 4982
30 23 503
33 30 2275
59 40 4671
41 7 810
8 31 1009
17 72 4408
11 17 3057
53 55 2504
58 57 4234
26 12 2352
66 34 1185
3 35 4146
4 24 312
2 38 4891
48 29 3264
12 40 3391
19 60 192
60 30 1041
3 49 1816
65 2 2895
60 25 957
5 68 3250
44 66 3923
17 27 757
4 41 3168
6 32 4686
38 18 3981
41 42 3418
64 5 734
24 61 941
47 13 911
62 4 2911
21 55 4990
1 50 1974
48 32 1369
44 6 1994
51 16 4456
41 6 191
50 28 239
5 36 5068
39 7 339
72 71 4246
23 51 1263
41 49 3277
44 17 4499
39 57 1953
44 48 1743
61 34 2925
43 46 141
2 50 2260
18 28 4351
22 17 3330
69 39 5096
67 44 4835
2 7 2591
29 17 3243
38 11 2928
49 4 2225
2 37 4519
19 58 756
58 53 3476
65 25 4168
9 24 2483
47 32 898
70 3 2700
24 35 1753
38 54 3211
73 40 288
13 34 1142
28 63 3872
16 20 5229
27 21 2492
29 3 447
13 12 1120
8 30 4051
24 33 3275
37 52 1265
20 55 4954
58 64 1175
40 8 3931
43 18 4871
38 41 3444
53 6 4553
23 5 950
15 7 2096
52 62 3331
59 50 4281
7 63 1647
10 1 2709
51 32 2867
64 37 2985
13 3 1118
14 11 3650
3 53 4915
60 52 3318
25 33 761
27 55 2962
1 9 4987
23 60 4054
66 6 2674
23 8 3088
18 58 3695
30 64 3394
57 27 4715
71 41 2925
68 8 1317
24 2 4339
13 51 115
45 19 812
56 4 2918
23 18 1178
56 62 3588
34 55 3608
61 8 4099
13 4 4465
59 9 1491
67 20 804
51 53 4190
8 26 5012
67 64 2364
40 36 3581
66 32 1789
49 56 3300
11 49 2017
5 26 1028
39 43 4444
54 56 3897
29 25 2391
47 6 5058
58 23 1189
11 46 1149
44 69 209
50 60 1454
17 37 1495
14 55 251
31 19 278
25 35 824
44 2 1030
71 39 3839
38 71 3196
25 16 2210
30 53 4251
40 3 1008
32 70 3698
43 11 882
2 70 3012
58 32 5248
19 38 2636
58 40 5215
13 9 4239
25 59 3802
45 40 4131
20 18 200
24 11 1390
54 40 1249
28 19 79
46 17 3404
70 54 1763
21 31 3024
48 7 2198
15 68 1526
25 10 4180
29 61 3563
22 73 2306
59 28 3300
16 30 3492
50 39 1011
63 60 2342
49 35 3158
41 64 3983
13 16 1015
50 21 3234
29 27 5125
15 33 3410
47 72 4226
9 36 2890
12 33 760
8 4 3390
27 50 2375
55 59 1422
60 5 274
7 42 353
71 73 3497
66 5 1917
22 34 1430
66 57 96
69 37 2241
2 55 1374
21 15 550
54 45 1483
58 24 919
43 42 4423
42 70 2504
17 71 1737
69 2 1638
34 72 2337
69 57 3646
54 3 489
48 57 4990
11 72 1810
33 19 2109
23 56 2251
58 45 3396
28 37 2670
35 17 3631
46 19 2030
17 47 4274
15 55 3730
71 44 2738
35 16 3657
65 39 4096
63 33 3423
24 27 115
7 17 791
25 32 1220
16 28 3675
45 12 324
68 56 1433
72 43 2550
17 34 4841
43 1 1741
58 44 1162
48 27 4847
51 72 116
66 17 4442
62 63 219
33 20 1507
49 12 2978
16 9 1805
28 7 3198
44 16 1776
32 19 3337
37 61 2794
70 10 1787
13 14 3671
45 3 85
65 6 329
4 3 773
46 69 3518
65 52 4433
73 68 2957
13 42 3755
62 23 1908
68 55 1948
67 48 1554
64 35 2447
20 58 996
69 72 1113
59 34 332
8 47 1812
62 45 4439
56 60 369
52 26 2340
43 30 1455
26 71 1270
51 57 3701
57 42 2467
41 47 1609
45 33 2549
64 50 714
37 7 4170
23 10 5228
8 69 4204
65 60 1924
27 40 4332
67 56 1693
1 66 1764
48 52 3620
16 54 2095
44 49 1013
58 47 1021
39 51 3795
5 63 2638
23 21 4679
72 13 1258
26 51 3487
60 8 3597
18 53 5187
48 14 4543
50 62 1274
67 41 1770
31 10 4310
17 36 3568
60 69 3221
5 12 2067
73 5 1178
67 53 1693
28 14 1827
61 4 4801
52 55 1784
39 6 4707
10 3 1695
72 10 643
27 71 169
2 6 5019
38 5 1902
54 41 1507
34 25 4073
20 69 4237
46 26 158
4 11 5303
53 47 2224
65 37 3269
69 36 780
1 3 1985
30 56 3646
44 20 1822
9 11 3127
25 15 537
47 46 1567
8 16 2542
72 2 3338
28 68 4919
61 26 939
11 32 3986
69 42 3127
26 6 4437
48 66 4223
51 50 2493
1 35 3566
49 59 4232
31 49 1674
46 20 3726
47 4 1959
23 31 4851
63 57 36
45 23 4659
24 70 1707
45 63 4639
17 33 2834
33 57 717
21 60 1185
44 30 1396
35 58 1842
32 64 1821
12 25 1415
1 72 2710
45 21 278
73 44 3223
8 19 2246
22 48 2024
55 25 1967
20 53 215
41 51 2104
36 8 1872
30 65 2098
16 29 729
55 36 2235
71 63 4127
40 39 1461
8 33 2836
71 14 898
38 57 4132
66 50 3914
29 19 4474
73 42 4542
35 28 1390
56 35 1654
29 41 858
71 5 4852
54 46 401
33 51 5165
47 50 3163
21 20 2796
50 11 4716
68 26 3956
11 21 2856
50 24 2980
49 30 1422
2 32 687
40 16 867
48 72 4929
44 5 221
61 32 4994
38 66 746
40 2 1903
71 50 850
58 16 1047
46 23 4666
27 51 1641
25 18 3294
51 49 4848
52 67 1066
61 21 3365
52 36 3348
38 37 1799
59 65 3822
54 12 1345
65 67 375
18 14 744
27 65 374
30 62 2146
52 5 2033
25 50 1467
46 72 2830
3 21 2808
67 32 1770
7 21 1908
15 59 4995
63 16 5075
65 18 2177
30 11 3772
28 44 3656
66 29 3981
42 19 2154
29 51 401
14 25 4165
8 43 2326
14 53 2540
60 68 582
31 36 1206
24 46 5044
43 68 2538
32 26 4623
21 58 4111
15 16 928
50 33 3070
63 8 5224
49 63 4903
13 58 3201
61 11 5322
53 70 354
46 13 1685
39 55 402
15 36 2431
40 23 1512
7 32 3275
4 72 5045
62 72 2524
52 2 1009
31 25 4380
20 63 4709
9 26 3369
7 4 3478
60 44 3736
19 51 3413
48 73 66
41 68 1674
26 40 1163
65 63 850
61 56 3477
11 64 1932
65 28 2845
25 51 4556
43 15 1739
23 13 3179
23 34 2300
38 6 4871
20 6 830
22 42 4716
32 33 2434
40 28 2565
44 19 1021
30 57 4694
62 14 3428
31 56 2979
63 31 2381
22 12 3955
20 22 2653
28 3 1333
26 54 3226
51 69 3165
10 44 944
48 54 675
30 37 1801
53 60 4852
66 58 4091
13 25 18
17 50 3675
23 42 2005
31 54 4864
36 29 758
25 70 151
2 9 534
65 26 4758
1 61 1638
70 58 543
31 46 1665
60 62 1464
47 25 2497
72 42 4535
38 50 1068
34 28 5287
38 55 525
71 10 4608
14 43 1672
31 27 1361
19 39 2853
54 72 4607
34 5 5268
23 72 3157
41 17 3009
65 64 3617
36 4 4029
7 24 1822
16 48 2208
43 4 1508
23 61 2
44 53 186
72 40 462
29 68 2667
70 66 4418
48 53 859
56 72 1024
71 69 2957
2 57 5128
61 30 2332
11 39 3620
16 45 4515
13 15 1342
62 54 4351
37 40 984
44 72 2125
15 72 4663
43 71 3439
39 53 3052
29 37 3736
42 61 3908
63 48 448
24 17 2487
39 10 275
19 17 3548
45 27 4015
17 14 2270
38 68 4412
42 10 3615
71 25 472
24 48 661
63 22 3767
64 56 2391
29 26 1760
64 44 4707
57 49 4917
5 2 2106
59 18 4743
11 54 3061
43 58 3392
13 19 3982
11 66 2298
15 20 3497
28 54 2348
50 54 1018
24 20 4231
44 68 247
1 65 1253
37 37 2701
38 1 847
39 36 3637
40 33 4026
41 23 3390
42 7 4259
43 31 5286
44 31 1735
45 4 3787
46 26 4488
47 31 2624
48 6 2584
49 47 1812
50 38 3544
51 9 4645
52 46 4567
53 3 4525
54 31 5223
55 18 334
56 6 1787
57 45 1171
58 55 3326
59 2 88
60 10 2504
61 35 2602
62 18 1667
63 9 3712
64 17 2761
65 9 89
66 51 4433
67 23 71
68 45 687
69 54 5342
70 43 2748
71 37 611
72 18 3924
73 64 1510
74 39 3704
1 2 2538
7 68 1878
19 9 4486
44 21 4202
45 69 5231
17 40 5430
15 64 641
24 56 2956
12 34 4507
11 14 1754
19 65 923
42 71 2596
48 67 310
72 14 2676
56 59 5090
34 1 1926
40 15 3225
67 16 4391
63 5 280
35 68 1974
13 12 5442
26 31 1198
32 5 1856
46 2 3572
36 57 3424
47 57 5350
12 50 3099
4 43 2954
45 48 4175
5 41 673
69 30 639
21 61 1837
52 65 4633
2 44 3669
37 5 2763
35 29 3908
35 40 2751
5 22 477
73 66 80
30 48 2836
37 42 4176
62 19 2194
18 61 2292
19 8 485
33 13 4189
68 19 3561
6 37 836
10 58 1313
9 27 2334
16 52 634
53 19 4810
40 59 1402
67 2 3238
65 72 4800
10 8 4568
55 53 1182
42 59 5288
64 68 1845
24 54 2367
42 70 1086
62 26 5027
63 43 3953
59 35 1120
20 25 1857
62 13 754
42 67 363
18 35 4047
31 2 3722
26 3 4272
26 22 2861
54 10 1088
49 50 2906
58 12 499
68 31 2573
1 18 4139
68 37 4850
39 55 2790
68 63 5211
16 14 2476
70 17 5213
23 71 1226
1 23 2681
22 59 29
55 52 2923
38 31 4273
12 24 513
30 62 1899
8 55 1051
39 48 2471
51 22 393
11 22 441
31 1 3106
49 74 1388
56 54 2823
19 69 2853
52 6 3172
48 13 547
1 20 4501
17 37 3269
24 65 182
25 1 921
23 32 4695
73 58 4398
33 39 1469
44 35 3018
42 54 873
55 10 1813
52 49 2865
14 62 1852
5 74 2173
57 12 3875
66 45 3207
27 56 4867
65 45 3874
26 7 1199
16 49 1697
1 7 3682
38 58 156
70 50 4436
50 32 5301
3 66 1612
8 36 3559
11 62 4428
11 73 3881
18 66 862
44 39 5132
28 21 263
63 30 3736
38 4 4526
47 29 2952
17 66 5254
52 73 1690
39 35 46
49 33 3927
54 65 4480
58 18 2628
68 40 2315
69 56 2316
11 47 3034
40 45 4724
4 61 2242
33 34 2424
35 66 638
1 49 2284
39 52 3178
11 18 957
37 69 285
18 69 3899
42 69 4456
64 58 5400
50 58 914
63 17 1295
45 29 990
17 29 1535
59 45 2252
55 33 2343
51 48 1798
18 43 4508
48 11 3837
64 52 3354
40 28 5113
66 16 2739
30 38 769
36 54 4623
17 39 502
28 71 290
3 25 2187
3 21 5242
72 68 790
28 63 148
55 48 805
48 28 3698
11 57 2106
43 71 2988
7 55 647
55 49 650
58 69 4330
4 57 627
52 9 207
40 9 2312
66 53 2803
19 51 350
53 63 2390
49 18 5038
29 73 2110
56 35 3869
50 74 1778
10 13 272
42 65 4647
5 30 4633
23 73 5425
67 69 5380
25 48 1964
47 22 1537
31 29 1758
69 62 3568
68 71 563
7 48 2062
71 11 3768
4 56 3251
3 58 1001
71 36 4577
22 2 5067
44 38 1523
50 72 4625
37 14 1585
51 8 324
74 66 275
64 62 4873
36 65 4092
9 45 4201
48 20 3274
37 41 5252
50 62 3291
19 15 4028
35 51 3797
66 5 3264
72 4 4661
39 70 4572
30 19 5320
52 2 1594
49 73 3384
16 71 4766
27 70 1499
61 24 5296
31 7 4025
28 10 4150
35 33 1525
30 17 348
48 9 2397
28 27 5110
4 8 3475
30 61 2557
7 5 3629
37 11 2178
42 72 853
2 30 3318
32 46 3666
57 33 1527
62 59 2101
43 44 100
20 37 1736
58 5 1368
41 63 3296
23 25 102
55 44 5132
72 24 4495
60 33 3705
4 67 1665
74 7 2516
22 12 4312
58 46 2941
40 60 3500
28 5 4092
30 33 446
52 59 5010
1 19 1939
33 24 2535
25 39 4658
57 38 4346
58 37 4135
56 21 1124
37 38 4958
37 44 3016
59 51 236
52 18 1189
70 11 1591
41 35 4295
1 72 4106
58 13 2765
17 11 4830
54 48 4312
16 69 1852
1 46 3028
40 73 1081
35 57 2386
23 20 3292
53 38 3748
34 39 3724
70 74 850
2 17 3450
22 48 1181
20 63 1102
74 41 3419
68 58 4579
18 70 1453
36 19 5395
51 49 4152
25 60 1822
49 56 4242
11 35 2312
35 34 1767
33 53 1829
3 52 2218
18 23 277
30 57 75
52 22 1863
2 7 4626
29 40 3392
7 52 1046
72 10 2334
29 64 809
27 7 4976
61 67 1367
68 27 2382
41 32 361
40 46 933
24 10 2345
16 19 2867
67 8 4862
59 43 1575
64 27 2015
28 20 3382
21 24 289
61 56 1590
4 5 3463
27 14 332
31 65 1797
74 33 5276
36 1 1375
25 6 4330
70 72 839
41 36 4202
3 17 1246
41 44 3013
55 15 1943
41 64 5307
18 22 572
54 74 2887
41 34 2944
36 9 3784
2 45 3450
56 39 161
74 60 3174
55 1 5118
65 35 4322
54 15 4710
53 47 1359
53 48 2746
57 66 2705
42 5 3676
30 6 3254
54 40 1368
67 39 4588
38 19 644
19 27 2769
72 51 5068
50 25 2339
10 16 508
29 21 4184
36 4 2902
16 21 5211
60 38 4323
23 34 4967
50 21 3403
34 18 4000
65 67 2792
6 20 2668
51 29 1774
71 60 862
11 28 3365
20 50 2266
29 4 2117
29 37 654
33 5 2496
38 6 4337
5 19 4829
42 68 144
21 35 934
32 62 5239
51 38 2030
58 19 4147
64 55 265
74 37 3701
12 47 3774
58 8 3003
3 27 84
70 24 2399
30 70 5146
70 34 756
11 66 1553
29 69 928
9 38 1001
23 39 29
47 17 679
35 52 2071
4 32 1875
15 27 2764
24 35 4588
64 30 699
6 40 4316
71 24 1459
12 64 4663
28 19 270
22 10 4130
73 9 4577
9 13 573
13 39 4444
68 54 2343
52 71 2123
35 42 4191
36 73 5216
3 1 1543
21 27 5242
2 48 4890
58 60 1947
40 34 4355
68 11 3094
45 23 2595
61 57 4462
59 9 4228
45 73 937
23 2 2158
9 25 1754
19 43 4799
60 36 3699
24 6 2589
35 73 3419
35 36 4885
23 6 1827
59 27 3675
55 47 2998
41 8 2161
64 66 4750
19 45 2986
26 23 16
61 2 5145
44 53 259
67 60 679
69 57 1160
73 32 1362
46 48 1106
31 63 5366
22 55 4844
67 7 4038
49 10 1174
66 70 5076
31 40 5328
46 10 4403
37 56 4459
13 54 3654
44 25 371
42 56 2422
22 69 1060
7 37 4291
16 5 2062
64 49 442
29 50 21
38 13 279
19 33 1698
50 39 4479
53 41 4770
12 8 4952
44 8 4502
69 66 3554
7 36 2659
56 12 2369
9 33 4552
35 31 899
63 70 842
41 14 1077
30 73 553
73 6 519
67 71 4073
38 56 3317
51 43 4627
53 29 3549
69 28 3691
31 62 3269
22 29 2832
21 42 1572
26 43 2431
1 24 4222
56 11 4473
10 32 3624
62 60 2638
18 20 1528
72 67 2276
5 43 151
3 10 2663
28 30 558
6 53 245
61 42 4718
71 51 3806
36 14 1908
48 5 4641
67 53 1953
37 13 1101
20 69 4104
1 71 1501
52 19 451
8 42 416
49 2 1300
3 13 4517
17 49 5083
58 59 432
49 4 1959
10 9 3290
12 38 2198
72 45 2292
44 72 1627
64 74 1173
14 67 1797
64 50 1907
61 44 2726
21 53 2934
55 43 1491
12 40 1587
10 61 2302
61 50 2872
51 20 3827
68 59 4680
35 12 1111
65 13 2259
34 53 2872
65 5 2238
33 16 3803
50 28 2184
63 22 1659
60 2 1873
8 1 3706
19 54 1033
9 72 600
62 58 1626
66 54 4914
6 13 5279
19 26 3876
68 28 2224
64 7 4197
73 4 4798
38 39 1888
7 71 2267
66 6 3974
56 9 5007
60 16 2571
11 53 1527
37 40 222
23 12 936
73 68 1198
36 10 3086
42 6 817
12 11 4792
32 30 4378
65 40 3024
17 54 4543
17 44 4258
22 39 358
33 65 5440
26 57 3381
14 35 1720
19 17 3115
8 73 348
5 8 2575
17 50 4243
7 66 1906
15 60 4096
43 21 461
33 59 5422
67 36 2993
27 32 5010
43 40 4499
19 70 5243
4 55 353
32 58 3963
45 14 806
13 34 1267
23 70 1214
15 31 4207
19 41 4681
40 58 4644
36 53 5351
7 49 1770
27 49 2698
60 35 4126
74 28 4042
47 7 44
39 15 5192
35 55 4397
67 66 3397
16 9 670
23 35 3380
49 9 1542
12 44 192
11 49 4234
41 6 1291
5 20 1947
17 53 1808
69 68 838
41 46 1449
20 67 2137
35 30 2382
9 24 827
46 38 3879
62 16 211
56 62 1990
33 64 957
73 69 1250
65 39 3085
7 60 2945
35 71 756
71 41 3046
63 59 2554
12 71 3846
4 39 406
55 11 3957
69 11 3149
38 68 690
34 37 3130
70 2 3794
22 65 1475
21 69 255
57 27 2115
59 12 4939
27 52 2801
13 51 1928
58 1 1592
17 15 186
13 68 4920
32 53 1175
67 5 3290
40 70 2715
12 33 262
45 37 2164
13 27 1378
47 33 1062
39 71 4086
7 17 42
16 47 1217
47 48 4316
2 37 3586
43 7 3918
39 19 4292
46 16 3624
21 10 2990
32 16 3946
74 32 1032
34 17 395
58 42 4711
59 4 3761
27 63 2203
65 59 1959
53 72 3302
13 22 1171
64 20 5006
65 23 4193
74 19 2502
68 44 783
58 33 2816
19 2 4333
55 54 4604
5 45 3123
44 34 4104
18 31 1194
60 53 852
37 50 3354
31 71 5078
66 46 3234
11 43 3355
64 10 4201
44 4 3813
66 20 4596
25 54 373
33 43 4111
9 34 1344
55 3 57
11 63 5466
74 31 4285
63 40 3950
10 43 2287
1 40 2347
3 20 3660
36 62 2295
3 46 3705
41 54 1592
31 13 781
15 23 769
57 74 777
50 63 4198
56 72 4684
40 66 4686
70 47 2379
49 63 4334
39 8 1810
62 15 4752
61 52 1967
33 51 3604
73 56 452
36 21 2642
46 55 5413
53 4 1377
30 31 2347
40 55 5383
50 9 4451
26 64 367
61 62 3009
46 28 2885
35 62 2436
16 11 4568
31 21 2622
40 48 2851
48 27 3978
6 60 5211
14 49 4718
43 42 4735
73 47 5265
23 38 4569
51 36 3313
42 62 2555
61 41 5041
30 36 2649
55 25 5397
67 30 4386
67 46 3479
14 19 3159
23 14 923
19 18 2455
36 17 2762
74 58 3267
30 71 441
62 21 362
32 28 4749
24 73 2752
38 70 1376
1 5 4432
15 18 5053
17 33 5155
34 57 2934
17 68 5457
36 74 2849
49 24 1738
41 39 253
14 56 5040
28 23 1054
60 72 865
20 47 3597
36 56 1602
46 69 3503
27 24 4796
46 31 1895
33 11 124
56 29 3069
53 59 5360
3 8 2909
9 44 1632
35 15 3772
38 2 3126
65 25 3386
32 48 3632
62 20 2332
72 48 5125
5 62 1678
43 39 3568
25 51 5263
11 19 226
36 2 2826
70 33 2282
2 73 4573
41 70 1512
38 74 3401
14 40 4235
60 61 2671
11 38 2458
11 52 5059
8 34 4258
9 26 4105
19 66 2109
17 51 3385
65 62 5250
63 60 4123
33 73 1149
71 58 5429
12 1 3367
23 74 3597
31 4 3166
22 44 1429
55 12 3392
52 54 3280
18 39 1928
50 15 4017
49 36 3475
64 2 3754
26 21 3164
51 10 5101
52 43 1190
40 72 259
65 15 3923
47 42 2213
68 65 1397
42 4 336
31 6 4091
43 37 1430
42 19 1936
15 47 2242
10 25 3076
40 32 971
54 12 1535
73 5 640
63 48 3715
45 15 5056
50 14 4632
51 27 3065
51 14 33
19 60 2369
36 18 3340
31 59 4696
1 51 5216
28 64 4372
17 5 1846
2 33 3352
68 18 4878
57 10 1036
63 45 3464
25 57 4056
4 9 1282
74 63 2572
74 22 265
13 14 2911
64 60 1893
58 20 3360
61 47 4307
47 71 3698
11 50 3768
3 69 2735
64 19 3548
70 73 4810
9 64 2245
72 27 5078
34 46 3903
17 42 5072
33 14 3271
43 3 4814
37 1 733
34 71 1132
73 65 1880
62 68 4689
67 19 2924
56 55 188
74 65 2547
67 51 4916
31 8 1192
51 28 3357
41 58 3693
12 63 5091
23 29 2798
60 23 2941
31 51 2382
65 8 2100
40 16 2552
26 73 4135
2 26 2017
20 9 1174
32 72 789
39 3 5155
74 56 3041
66 47 1694
26 47 2103
19 13 3923
15 63 2795
23 7 1858
54 58 486
39 27 1620
56 16 2299
27 22 4744
28 73 1354
21 38 3961
16 30 3580
51 53 604
37 10 2511
22 71 1091
45 31 4066
28 57 1624
14 34 2225
22 3 2822
72 25 2620
35 43 689
74 21 2672
14 30 647
71 55 3258
10 53 4993
58 66 734
41 66 3919
51 63 3921
44 16 872
42 2 1552
49 35 1844
29 15 4308
42 40 3865
29 70 4322
65 61 5056
44 50 1698
13 36 5439
66 12 2675
27 58 2237
41 1 5216
6 18 4726
50 42 1896
50 27 4926
47 14 2750
61 29 4348
35 27 2349
51 40 1912
2 72 2225
51 39 4122
39 69 2990
63 8 1204
49 37 76
47 54 4746
6 67 3589
61 63 2193
56 20 435
48 3 3830
42 11 44
20 42 921
23 49 2506
60 13 2125
42 18 4682
33 68 587
6 34 1005
9 68 5316
71 38 1421
57 62 151
56 10 5453
46 47 2579
3 35 2087
40 36 5162
59 10 5441
56 48 1386
9 8 4233
48 12 4362
20 7 178
24 62 5382
59 74 2034
44 28 2241
21 13 5359
60 46 2076
18 32 5021
11 6 1702
7 18 4777
5 25 419
27 43 4564
66 23 2920
65 37 877
27 42 3012
9 37 5337
32 11 1697
45 62 3510
73 31 795
34 22 1993
23 47 4345
58 25 4411
3 32 3147
65 30 308
35 58 1501
23 53 1833
35 1 392
54 27 2303
53 22 2770
50 67 680
48 57 1354
3 47 3461
60 68 4889
16 29 1498
31 16 667
9 15 4377
61 17 3940
4 50 4135
38 72 3227
62 55 2672
57 17 1200
46 8 3006
61 33 3530
50 43 1674
15 46 2378
9 42 1123
4 68 4157
12 26 1139
12 29 820
53 73 4070
63 52 4637
32 2 4999
3 34 1311
9 67 2476
46 5 4675
36 70 4295
38 3 2030
37 55 1130
66 9 2693
36 38 5219
44 30 2219
23 27 4223
6 12 577
29 68 5197
21 22 3852
14 15 2725
31 36 4213
61 31 5146
40 52 3176
19 24 739
38 18 4085
9 35 1937
30 39 2117
55 30 185
20 61 1997
15 69 5266
54 3 4936
42 15 2295
62 4 1889
55 65 939
16 18 4565
32 64 4865
45 43 4549
1 66 3412
71 44 5451
64 45 3693
12 10 5229
29 65 335
37 73 3087
15 44 3267
64 31 5445
53 64 2877
74 26 5245
43 34 2408
12 61 769
56 32 2630
50 26 4618
72 6 1094
